feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
7.734734713071720336e-01,-1.977139430713194423e+00,3.092673405618981963e+00,6.243058671402753390e+00,-2.815785918567548229e+00,-6.926177964779156593e-01,-2.302511190999869228e+00,1.976409026097875055e+00,-6.358134259447360215e+00,-3.635413594211936328e+00,9.581207054330245221e-01,-6.484928019443021441e-01,-1.342962436124584436e+00,3.137712249414111643e+00,1.388018213407440360e+00,5.423000874979535979e+00,-3.396089034384083050e+00,3.361481548775413053e+00,4.217424383300619972e+00,-3.535599544429300689e+00,1.000000000000000000e+00
2.109864333767703215e+00,7.160539309807657515e-01,-8.017763819732313113e-01,-1.418369919830690939e-01,1.201687143837786742e+00,3.565793617096411516e+00,-5.121313928414219951e+00,-4.833184602196334723e+00,-6.331525753006908008e-01,-2.595367892289394351e+00,-2.521318254996010477e+00,-1.292708298520470533e+00,-2.945202672865258720e+00,-4.571326154436299305e+00,3.538644063894839764e+00,-4.545642097319764652e+00,-2.209206479466793382e+00,-1.468155495630478313e+00,4.832457102992171016e+00,3.417587918498592003e+00,0.000000000000000000e+00
-1.407932386420773785e+00,-3.371076862490474113e+00,2.647900113179645576e+00,3.842636713968840656e+00,-2.699967406861397912e+00,-1.866743491698071633e+00,-2.973029508493397755e-01,2.027768453796587877e+00,-5.257236158897066858e+00,-4.929415783138729523e+00,1.676390398521518055e+00,1.035731348336816904e-01,-1.938308243677793197e+00,3.353998345267019676e+00,3.626512064074402630e+00,4.264157756648319975e+00,-4.378826638508902747e+00,2.789500067032237851e+00,2.247664167552285264e+00,-4.125891718012288933e+00,1.000000000000000000e+00
4.921548628949738102e+00,-4.881125989279570199e+00,-2.159525760675506501e+00,1.528065461578698159e-01,-2.095690254894562621e+00,5.114606993476598085e+00,-3.228558684183258976e+00,-3.292045590510399578e-01,-3.977293281771970168e+00,2.397712284899607305e+00,2.531894019875953639e+00,4.364453415876377917e+00,-2.356221932172918088e+00,2.586982981111630941e+00,1.233578510945074758e+00,3.190362659760293429e+00,-3.011381123797260528e+00,1.155040772666374949e+00,-4.411940725841164479e+00,3.110754884905548412e+00,2.000000000000000000e+00
-4.885327335694894524e-01,5.024462002332918509e+00,2.507921081208881464e+00,2.094661821824462589e+00,-2.762386980166095185e+00,-4.548796480514594620e+00,-4.703168988254257776e+00,2.866141504007079455e+00,2.667242057475656125e+00,1.867435666603379563e+00,-4.064099043502723774e+00,5.485963000215911656e+00,2.326321290670159136e+00,-3.077403231670981842e+00,-2.916962797796238238e+00,-3.179678087851673496e+00,-1.040874242940362127e+00,-2.815714696930874394e-01,-2.309875106724063265e+00,-2.362794787062733715e+00,0.000000000000000000e+00
-2.204539087072317827e+00,-1.485584398933146755e+00,-6.864708514197477296e-01,4.305188243869696230e+00,6.142390166482103453e-01,-3.523423745954725739e+00,-6.273203853826304410e+00,5.675913256482280289e+00,3.690577768128955327e-01,-4.788221571681720690e+00,1.251417748255126972e+00,-3.683372638578774616e+00,3.195840756530061277e+00,-2.637864463103393398e+00,-1.445196260769237018e+00,2.015983289265781853e+00,1.080346236438963103e+00,-2.346550154129505739e+00,-1.708939727046472346e+00,-1.584832653462779906e+00,3.000000000000000000e+00
4.337786170336173086e+00,-4.766360548371165073e+00,-9.279910556377722886e-01,5.567370125400742387e-01,-2.270604115324446060e+00,5.264951834445414036e+00,-4.402890802500945000e+00,3.328256933689772712e-01,-4.338494244550379797e+00,1.951315574259019803e+00,2.915621846649944615e+00,1.983701684517423791e+00,-2.986182749789335622e-01,1.497949260326042031e+00,-1.710418482715044597e+00,3.951053924413441720e+00,-4.249952199361305638e+00,-1.263737525977192799e+00,-1.491053795528437753e+00,3.800010020129396704e+00,2.000000000000000000e+00
-8.749911724527541512e-01,-1.228444450019547940e+00,4.589411722614327616e+00,1.658531344125841800e+00,-1.485623839706267102e+00,-4.526675737077177963e+00,2.278770643831428799e+00,-2.553615706347073910e+00,-6.596211557930148572e+00,6.848719115966707127e-01,-1.890748481392759528e+00,-1.701149464711334103e+00,-2.597097679191245900e-01,3.105411185461611101e+00,-2.268131085738414043e+00,-4.504114255477364104e+00,-1.222384792750920823e+00,-3.959032394205492800e+00,1.947315653022134496e+00,3.551828513076044302e+00,1.000000000000000000e+00
4.812442597448781889e+00,-4.378006045260914192e+00,-9.490367052068846565e-01,-2.714327194320473313e-01,-1.927390109349766290e+00,4.450089252857282851e+00,-2.631770333239861870e+00,5.167517468310505180e-01,-2.696592331705570444e+00,2.453417426636862686e+00,2.056498573970191757e+00,2.336154160393920876e+00,-2.307658778791639165e+00,2.245814847831701488e+00,8.943287069033833969e-01,2.947249009456980762e+00,-4.493595383151991030e+00,-3.687563304625652849e-01,-3.635316536273093924e+00,3.168963869857006621e+00,2.000000000000000000e+00
-1.275461799084422143e+00,-3.064215751145394240e+00,3.464882675550216895e+00,3.893688652880707757e+00,-2.557133490499590600e+00,-7.013687050768018239e-01,-1.210059923279517280e+00,2.547920866877857904e+00,-5.089373470017281242e+00,-2.987357987319860797e+00,1.153402431232178671e+00,-1.457410809508601357e-01,-2.587247890000828221e+00,4.543654322294634618e+00,3.477809833926082561e+00,6.045723295007071840e+00,-3.505282292870726124e+00,4.083798321860707681e+00,1.203610634167899152e+00,-2.226749821094276882e+00,1.000000000000000000e+00
3.640721389458900781e-01,-1.237209658952156399e+00,5.056658360460421164e+00,7.795244562215983830e-01,-8.889343702227495703e-01,-5.971782240928941832e+00,1.828860745114194053e+00,-1.314759589386003347e+00,-4.871083207342055132e+00,1.545004556883755154e+00,-1.458718471813687412e+00,7.169094013688241951e-01,1.044887191113718083e-01,2.848137306090063436e+00,-2.381707130586549592e+00,-4.350733325613640901e+00,7.337316301842553568e-01,-5.814870911222416616e+00,1.268822734107077688e+00,3.396742742877830956e+00,1.000000000000000000e+00
-4.024643267950210879e-01,-2.197994840929570870e+00,4.341171260014254685e+00,4.136986706143912507e+00,-5.617221048527198946e-01,-2.813842189799802274e-01,-1.132632098743422411e+00,2.957084661500971379e+00,-4.448922976322664979e+00,-1.210572198074656214e+00,4.777054391796358157e-01,-1.521015192894150658e+00,-1.264098519386529951e+00,3.560160082191663466e+00,6.041409457180774822e+00,4.863103576733335487e+00,-8.916666708415863507e-01,4.751154616734443614e+00,1.734606265645935341e+00,-5.601891919856990754e+00,1.000000000000000000e+00
-2.868026816182980721e+00,2.704023441534136651e+00,2.068262389243392008e+00,-2.453011826321824351e+00,2.294105731580422525e+00,-4.790915617261322978e+00,-1.663039736139089619e+00,-5.686305782434473155e-01,-2.973424294430509818e+00,-4.195899854311310406e+00,-3.201403508163166656e+00,-5.684982757169732004e+00,3.615472898911883615e+00,4.962983752174070506e-01,-8.670021242271712669e-01,-1.839651386321766724e+00,-1.292703442736785835e+00,4.335290763433691019e+00,1.632025770200713266e+00,2.252896808777271609e-01,2.000000000000000000e+00
-7.190693131025380769e-01,-8.005488956085224928e-01,3.414489950908359273e+00,5.612511191907558761e-01,-4.342875421282088588e-02,-3.894694710430920193e+00,2.494541405253565269e+00,-1.627616966568150803e+00,-4.700177298966851325e+00,-2.032707633652732770e-01,-1.359598449652838381e+00,-3.037958127732166780e+00,-7.803183683287940875e-01,1.912314355277025646e+00,-1.775712865310527633e+00,-4.688125414871609387e+00,-8.456981142105193250e-01,-4.917108257673517002e+00,2.182949738712573584e+00,4.947114664534920436e+00,1.000000000000000000e+00
8.321883598853898611e-01,-2.223724460435069439e+00,2.088349643765506691e+00,4.384595523974461173e+00,-1.913074106633582350e+00,-2.420365380692868662e+00,-1.292472962216717036e+00,3.761482681290246433e+00,-3.678924648074187953e+00,-3.847183194806465423e+00,2.328699343841639902e+00,-6.292566549639811990e-01,-1.993388244411937071e+00,4.793486373704371140e+00,7.881787990501839758e+00,4.821973118185487017e+00,-6.401928809047268132e-01,3.658852018685698315e+00,2.813473537253060375e+00,-2.244674363780589932e+00,1.000000000000000000e+00
-1.796015960389382382e+00,1.918433208212710239e+00,2.457081720696171256e+00,1.472167753266266921e-01,2.903999044717070266e+00,-3.626572833005351271e+00,-3.841778272210927270e-02,4.754392415842292330e-01,-2.536731778519163427e+00,-2.053684087129376223e+00,-3.661017426628207172e+00,-4.686816805397368668e+00,5.109781715447623274e-01,5.963466136059361045e-01,-1.213349781037130981e+00,-2.145815097294302642e+00,-1.015718227571613230e+00,5.078304173360741025e+00,9.346218770643186513e-01,2.541352810310791188e+00,2.000000000000000000e+00
-2.415897110558708483e-01,7.519858897610265380e-02,3.518567541124847153e+00,8.920890168169881562e-03,-1.119175174797712780e+00,-4.331522993105362040e+00,2.575887989585065263e+00,2.712915447783297296e-01,-6.009987491591552100e+00,-8.674660449075410895e-02,-1.704041498416188460e+00,-2.732747856292825794e+00,-1.192038974311294908e+00,1.807879450065746241e+00,-2.845890564055961747e+00,-3.994838500525899061e+00,-3.075687177333289224e+00,-6.013509336635016744e+00,1.092633773001302711e+00,6.010219483851487965e+00,1.000000000000000000e+00
-8.417298856495631920e-01,4.037973023058328614e+00,2.599427410984926023e+00,1.203723200179358965e+00,-3.500523199032839816e+00,-2.792804104381588548e+00,-4.497464554856565044e+00,4.009832966242657726e+00,2.254548407517479092e+00,1.051739934243579588e+00,-4.649617106324450688e+00,4.706654094421036660e+00,2.573801909973484570e+00,-1.745452476290726418e+00,-7.983079452127777031e-01,-4.035969476116655130e+00,-1.848610961808025754e+00,-3.331574762153524105e-01,-5.517583473189826559e-01,-1.077185387197547861e+00,0.000000000000000000e+00
-9.654405440565301255e-01,-1.161481195292834556e+00,2.818549486488481470e+00,2.629524895425276121e+00,-2.723300195178183225e-01,-5.553241582003598076e+00,2.241251670689885067e+00,-5.022542019486797571e-02,-5.010453057973340840e+00,1.222175706008189477e+00,-1.762035472099247935e+00,-1.980425761324196898e+00,1.975383347527817635e-01,2.355544894115754850e+00,-2.598306393210893184e+00,-3.380350505688868079e+00,-1.318494340956132049e+00,-4.763042351385599282e+00,2.947123250555009566e+00,6.235579918482963002e+00,1.000000000000000000e+00
-5.705336626349720719e-01,-7.918403095168292660e-01,5.022020622182068905e+00,2.066237333646290253e+00,-1.848440968538652029e+00,-4.918280569852197637e+00,3.088802147090480510e+00,-2.576424484925488478e+00,-6.241065283879012604e+00,1.763264360105638584e+00,-2.958337221217529844e+00,-9.591659358439266203e-01,1.047529527294557061e+00,1.869470875687498479e+00,-2.376645767844518087e+00,-3.075806131555768097e+00,-2.278464578585114308e-01,-4.236921257017778331e+00,2.483516240076272030e+00,4.499956263084532004e+00,1.000000000000000000e+00
5.514108849734664641e-01,7.580114049124779818e-01,4.224481993248853762e+00,2.187134085425048280e+00,-1.023934316376461151e+00,-3.788144015771701234e+00,1.509731108326895388e+00,-2.425755774321836533e+00,-4.449915761463719477e+00,4.239908994335074288e-01,-8.984685681995754347e-01,-2.506041193500652131e+00,-1.229968107771219232e+00,2.045115716824081442e+00,-1.711216726872526905e+00,-3.388883184700473894e+00,2.308790979009285316e-01,-3.413831105495575891e+00,3.795080248232477249e+00,5.188480944661118421e+00,1.000000000000000000e+00
-2.334221309786244536e+00,3.240666546802739134e+00,-4.331794493696769166e+00,-1.176847085056401676e+00,-1.179196166028944281e+00,-5.177623914824949214e-01,1.699065022719811191e-01,3.085380889144448524e+00,-2.269287193020504301e+00,-1.339375840935728146e+00,-2.446291680743927444e+00,-5.080501004630757933e+00,-2.955157605021230260e+00,4.904110290726125143e+00,-4.340905136742602421e-02,-3.871625402774178104e-01,2.009189001092570592e+00,5.190944445033450094e+00,-3.397653445688384011e+00,-2.400333411620378499e+00,3.000000000000000000e+00
-3.035384278224418697e+00,-3.861174497717984266e+00,9.529298284669063257e-01,3.008544938205600872e+00,4.588828806531786153e-01,-4.113049494114098259e+00,-4.303633005646957166e+00,4.182457114993678005e+00,2.476228248209324523e-01,-4.161306119207666576e+00,4.638559296364125895e-01,-3.028815853124717794e+00,3.740906694524490650e+00,-5.283402231849626318e+00,-4.645894197719002250e+00,1.277250386199124454e+00,3.068665890897476878e+00,-9.180335864409592261e-01,-1.269110596264006574e+00,-1.513635771174617339e+00,3.000000000000000000e+00
-1.938465641615596757e+00,1.007907522608463058e+00,2.833291552270997382e+00,-2.439645181260683859e+00,6.121938749572759519e-01,-2.922667708737876513e+00,-3.464859737579953247e+00,-1.100214551882118696e+00,-2.086798682680168771e-01,-4.601439961741728979e+00,-2.927257050693872209e-01,-5.006925288446682387e+00,1.540381713966112676e+00,4.573867471545751684e+00,5.787414862867501508e-01,-2.275349235655729885e+00,9.371349293577535544e-01,5.984236166240235022e+00,1.067260930196873403e+00,2.768821927133463756e+00,2.000000000000000000e+00
3.074220993310101679e+00,6.770457655134474173e-01,-3.004367034578917295e+00,-2.121458601840071623e+00,2.681624460458988057e+00,4.863106345330446167e+00,-6.206206198501437399e+00,-5.307938290075822962e+00,-6.217930713821051558e-01,-1.580063929413036750e+00,-1.757212195998200777e+00,-2.294156217958347455e+00,-2.114901229855044917e+00,-5.532772933791167524e+00,4.381120315964688317e+00,-3.191078072420050482e+00,-3.302666079903421092e+00,-3.212126458409830576e+00,3.028052431242370446e+00,2.491301253341809296e+00,0.000000000000000000e+00
-1.931606659836421214e+00,4.518022897747164812e-01,4.112673285534112821e+00,-2.599741786500409546e+00,3.997588186043453895e+00,-1.505077660144756857e+00,-1.740741224460321090e+00,-1.535284974634421928e+00,-2.982367329113056353e+00,-3.877614620136678347e+00,-1.267035985912080553e+00,-4.141449762180599237e+00,3.603253122942133846e+00,2.545162219635759726e+00,-7.747289372922507855e-01,5.380793813592070762e-01,8.784607890029796362e-01,3.633718887287087362e+00,1.602963613049487979e+00,3.215015362153477163e+00,2.000000000000000000e+00
-2.349751178403927998e+00,1.906320059186705995e+00,1.429839282353267738e+00,-5.213265862248350757e-01,1.411743293279719369e+00,-2.196529188634273044e+00,1.268783656524362868e+00,-1.446790637816138814e+00,-2.246447136503217035e+00,-1.103443794239822529e+00,-1.585028261591973742e+00,-6.611110902846196957e+00,1.604624901075305310e+00,1.104119423303958403e+00,-3.955657934372871498e-01,-3.676941416269906782e+00,6.183854981540999329e-01,4.947165139944423196e+00,8.159085573503681577e-01,3.507379457928553546e+00,2.000000000000000000e+00
-3.362273378849494065e+00,-6.904444886500689105e-01,-1.127117485716412348e-01,2.049465906007269744e+00,2.511133130588116824e+00,-4.940099664331421891e+00,-5.279055250435073177e+00,3.816988098284636699e+00,7.948597266786758819e-01,-3.915893856697286957e+00,-5.505632417486368002e-01,-2.656531228283134372e+00,2.794251544131082898e+00,-2.580780430442913165e+00,-4.146632741798108590e+00,2.733218670404305328e+00,4.919216432436432029e+00,-1.967938578725557219e+00,-2.877929398464267763e+00,-1.362148829600664524e+00,3.000000000000000000e+00
2.824993666990784469e+00,-1.381710522465942503e+00,4.577884547732312015e+00,1.450224287099232789e+00,3.737199097462928776e-02,-4.116707212474719491e+00,1.662151999496674026e+00,-3.019790414761332809e+00,-5.584393889962664836e+00,3.595523436215791735e-01,-1.380203487966038089e+00,-2.351083333319741175e-01,1.088725406543208929e-01,2.027264816999674313e+00,-1.827171847618761058e+00,-5.061137020894833860e+00,-1.835039901343817448e+00,-3.862797561461154050e+00,2.262355058543414010e+00,3.905178066827173833e+00,1.000000000000000000e+00
-1.004960953828341053e+00,-3.858261757803744807e+00,3.656858845733579777e+00,3.968273488953305339e+00,-1.947902510665785680e+00,-1.740637714434544403e+00,-5.156414936723563436e-01,3.113817832444059963e+00,-5.143396269621154815e+00,-3.010399968106500346e+00,2.953408711510689511e+00,-1.171532923605089316e+00,1.628284021606931642e-01,2.924709949567486866e+00,3.542953730733976236e+00,3.907899104865431461e+00,-1.415008111542850777e+00,4.664928760167439847e+00,2.998266568025771406e-01,-3.081163699892024876e+00,1.000000000000000000e+00
-3.102616819295673789e-01,-3.744697279872221785e+00,4.127056962047240596e+00,4.362654890863613133e+00,-1.544286143299065106e+00,-9.120955986299998930e-01,-1.965538961369365456e+00,2.757190287728996214e+00,-6.350300153322359975e+00,-2.792916953925806300e+00,2.547896602545302702e+00,-2.317222190110097557e+00,-1.131930913915688564e+00,3.940062548080071725e+00,2.196693520617019502e+00,5.316703761943204043e+00,-3.593971979793749050e+00,5.624786362269360573e+00,3.081611379240599469e+00,-1.458515662739646279e+00,1.000000000000000000e+00
4.854694233607963483e+00,-4.361457605525361991e+00,3.472276161341929512e-01,-1.562600302388065687e+00,-9.757399596160778454e-01,5.257045868662593158e+00,-4.144917396048351854e+00,-4.473705107536906089e-01,-3.680490084166304410e+00,6.371233547694761246e-01,2.448547356908107986e+00,4.369606850910875195e+00,-1.399091387669623154e-01,2.342567599939239464e+00,6.476999691827199923e-01,1.579549304160320355e+00,-4.785691457198675280e+00,1.080665887442122663e-01,-3.590004931628475227e+00,3.112633148944814909e+00,2.000000000000000000e+00
-2.812836910689760828e+00,-2.468184021633135217e+00,7.774941916657543972e-01,3.450788532062718073e+00,3.126705355591596458e+00,-4.362700269797545438e+00,-1.110762135098453118e+00,4.741878404161310456e+00,1.601021349780862302e+00,-4.616941739090617780e+00,-1.217505418360775860e-02,-4.192808329573530557e+00,4.745475350473464360e+00,-3.933608377050426874e+00,-4.382847002097421729e+00,2.688248448579994232e+00,4.524781033274626552e+00,-1.000433286147472733e+00,-2.069322416140860543e+00,-1.709795159616233517e+00,3.000000000000000000e+00
-1.066212245674862391e-01,-2.282825712968320708e+00,4.496812134278161288e+00,5.269954113064979850e+00,-5.423318443983091708e-01,-1.605745119821796019e+00,-8.939590125200291837e-02,1.807878530082266177e+00,-5.376888615659539461e+00,-4.378377347376885886e+00,1.074619711035728731e+00,-9.996811276794015377e-01,-1.847373891430784898e+00,2.687710695746908129e+00,3.585987833761683063e+00,5.397192015457623171e+00,-2.738963864355508981e+00,2.864320446141936038e+00,2.131411365303630401e+00,-3.442175921654321957e+00,1.000000000000000000e+00
-1.497674200900707575e+00,4.934827717152272086e+00,2.045982158011846685e+00,1.620784466420082115e+00,-2.966684661313869764e+00,-4.021842942381776531e+00,-5.120611591291785558e+00,3.126779753927071415e+00,1.214028769551596554e+00,2.419575700496400472e+00,-3.552612756745958222e+00,3.973035083298983139e+00,2.845362724381752084e+00,-2.611143924393170668e+00,-4.519333581818501422e+00,-1.772789915689215512e+00,-1.591055729155221199e+00,1.197680005285387539e+00,-1.461806892594168961e+00,-3.156507172020480034e+00,0.000000000000000000e+00
-3.005363582515105492e+00,2.871055438501953105e+00,-7.146957963288445015e+00,-1.246412426652792504e+00,-2.899465876665592745e+00,-5.368707300599309118e-01,-1.140381092153319731e+00,1.837252294210475423e+00,-1.393919278367941494e+00,-2.405360998073636125e+00,-3.440735570268790511e+00,-4.170371902235401329e+00,-3.004542949873488578e+00,4.881538944865086549e+00,9.989299838867435888e-01,5.377776701059773234e-01,3.357543374021842553e+00,5.274082476700534983e+00,-6.005465421415178362e+00,-4.727031635573756496e+00,3.000000000000000000e+00
4.228067764491125757e-01,4.123123456477139293e+00,3.472706200589867898e+00,1.242553022683209552e+00,-3.865394195678581557e+00,-3.404206355693840891e+00,-4.554723162822877036e+00,4.249739153016601101e+00,2.102350963065310996e+00,2.047428136950264488e+00,-4.667199086724585833e+00,5.677775968035228438e+00,3.481793763452948554e+00,-3.487718596233092772e+00,-5.431459152502165821e+00,-5.598737593865330098e+00,-3.295997046385275020e+00,4.554108603743650119e-01,-3.848970227435478675e-01,-3.453857524343735719e+00,0.000000000000000000e+00
-2.270544113301565137e+00,2.097404519950004875e+00,3.054029804193461484e+00,2.239376385325063445e+00,4.355089646114477020e+00,-4.284120706757112096e+00,-6.891499510095481229e-01,-1.264508160486263355e+00,-2.417759872227867479e+00,-4.659320604068861726e+00,-1.107751215607113426e+00,-3.928239564698363662e+00,1.985322663471880800e+00,4.081353840774135655e-01,2.262565247179114669e-01,-9.628609660269894510e-01,-2.268969597798403126e-01,4.245554548606888190e+00,1.392772777436688925e+00,3.318397619259391362e+00,2.000000000000000000e+00
-9.983547278522711954e-01,-5.316144452237578477e+00,5.117925343591716469e+00,5.973558085733245093e+00,-9.826993207851508760e-01,-2.014037029513662258e+00,-2.682067488113077935e+00,3.048581251751260712e+00,-7.435400172628996884e+00,-4.087343374271880769e+00,2.438708817159414455e+00,5.615947581474864947e-01,-7.391654816174773046e-01,4.568253114014763305e+00,4.962417792110840331e+00,2.364521898247263998e+00,-6.826658005154098152e-01,4.878866483929798825e+00,1.998396308240842467e+00,-3.598826544367661917e+00,1.000000000000000000e+00
-1.103683910068098184e+00,1.518474943068629290e+00,-3.570867154325991333e+00,-6.825729962767155268e-01,-2.906803649111051158e+00,7.664541461729234006e-01,1.492482608714361114e-01,2.736203619947607191e+00,-3.197844567474691146e+00,-1.366042967945641173e+00,-3.097387149804355921e+00,-3.320787736329158690e+00,-1.295971312200949299e+00,2.995494932279864742e+00,-1.949063652717648365e+00,3.998575359523617867e-01,8.341119006674391212e-01,4.813289933648409402e+00,-4.618762140880348532e+00,-3.749514763251448723e+00,3.000000000000000000e+00
1.343626167538039873e+00,-1.005797698089361258e+00,3.209312647262372309e+00,2.139914271133489976e+00,-1.913649353441173595e+00,-5.714790925118450104e+00,1.971840018668803207e+00,-1.644494988734927388e+00,-6.048295805454989349e+00,2.822459493896748661e+00,-1.350474873481562810e+00,-2.022096674862722043e+00,5.324617234700705914e-01,2.609420312987142054e+00,-2.598027670218968854e+00,-4.108121127551197738e+00,3.636245972894061040e-01,-3.684419897944914979e+00,6.555127878117810170e-01,4.222001556508189424e+00,1.000000000000000000e+00
1.099165848751086028e+00,1.390984058444671989e-01,-1.198932270413953116e+00,-1.261825375099072222e+00,1.643294942282220727e-01,3.034900437649376670e+00,-4.863712945926391917e+00,-3.959965551434280417e+00,3.800887279251461415e-01,-1.014656531608895129e-01,-1.044559035863415364e+00,-3.563980984313403599e+00,-3.119466347060560363e+00,-2.817297216616238220e+00,3.543934151609894556e+00,-4.678970456074099005e+00,-2.987160178845220670e+00,-3.001648645930565795e+00,4.088906449627425665e+00,2.482275799234565206e+00,0.000000000000000000e+00
-3.432668022398515539e+00,1.221344299681191847e+00,3.703239604484212411e+00,-2.617952451693894567e-02,3.011797014791619986e+00,-3.462623043159150260e+00,-1.434584714104186087e+00,1.445216737849276623e+00,-1.289272892944535176e+00,-3.265057017748546730e+00,-1.895688689859404974e-01,-6.323082000475548803e+00,6.654576065284885100e-01,1.937257801419694392e+00,-6.193568167235257160e-01,-1.851057960181461182e+00,9.268141069120621189e-01,4.489791200161652895e+00,7.867916481343486534e-01,4.896440107082602466e+00,2.000000000000000000e+00
4.297663394124980663e+00,-4.367114724043768881e+00,-7.447638559056041219e-01,-2.654075806600655896e-01,-3.389587367792705752e+00,4.745676898846750369e+00,-2.993320802946381587e+00,-1.314379229269359906e+00,-4.798283611148106864e+00,1.480123251232030368e+00,1.199088657178333017e+00,3.226783344422884170e+00,-3.013371329540308619e+00,3.483022456561805758e+00,2.225834238908921847e+00,3.364088521676368071e+00,-3.744479833748679987e+00,-8.928343349480305502e-01,-3.834354011474451429e+00,2.230055508423838262e+00,2.000000000000000000e+00
-2.950577702574224581e+00,-3.700130630836908630e+00,7.343067145473008983e-01,3.943237202449473511e+00,1.343366306559943935e+00,-4.435952992655066041e+00,-2.881512885776829958e+00,3.396481005960549027e+00,-8.240811570603523428e-01,-7.572978544332549689e+00,8.395506932848808557e-01,-3.057379901243721054e+00,4.572159691001801640e+00,-4.746628581998692198e+00,-3.477680895065126343e+00,1.631342212443769313e+00,3.639116472207202690e+00,-2.107689653443799216e+00,-3.767840339123139426e+00,-1.111033282806645595e+00,3.000000000000000000e+00
-2.926183074156734953e+00,-2.947888848245042936e+00,-8.024202228944363746e-01,3.154718746713798261e+00,1.505839163255788815e+00,-3.431481785264292483e+00,-3.638042703382648568e+00,3.282321316939665223e+00,3.347378431214949046e+00,-6.125898828465726531e+00,1.280670129435731219e+00,-2.799672048140190661e+00,5.417882054668471170e+00,-3.404120351620906870e+00,-3.106966381037052471e+00,1.280664124202181675e+00,4.053089079830075825e+00,-2.554989269520553385e+00,-4.156456424598134802e+00,-1.678702654068954692e+00,3.000000000000000000e+00
-2.346350626411956686e+00,3.393484148374461995e+00,-4.161290144227033139e+00,1.132252383965476561e+00,-2.073190225729025116e+00,2.252096273771144186e-01,-5.743346437708526375e-01,2.779767157252752696e+00,-2.365820134868339863e+00,-1.305234910754308197e-01,-3.023240438140268882e+00,-4.055214013448682486e+00,-1.639361064049985828e+00,3.808943024312052561e+00,6.009727539423732612e-01,1.807821559179132009e+00,3.966374370021167550e+00,5.733929450298517416e+00,-6.578813541990754743e+00,-3.406093096632270445e+00,3.000000000000000000e+00
-3.491380240950745950e+00,-2.416218436611385467e+00,2.046969542343919812e+00,2.874425420181052182e+00,1.015191327351165462e+00,-3.004093719156869291e+00,-4.785849051612783178e+00,3.345381682079547225e+00,-1.119313045910258264e+00,-4.990647928735734595e+00,1.857207707742675407e+00,-2.679659044337035834e+00,3.288366846094749274e+00,-3.389578981029342408e+00,-4.169957952805632750e+00,1.886651266945619909e+00,2.167750019331857736e+00,-4.497705311762149272e+00,-3.250135692003378818e+00,-7.266517050594033522e-01,3.000000000000000000e+00
-2.468494922358428045e+00,3.648560963884530217e+00,-4.249256560527702398e+00,6.679487376410198074e-01,-4.041257134353362090e+00,1.662745972027068753e-02,-1.065416110911323155e+00,2.139875164372345928e+00,-1.832181152655785628e+00,-8.401828946617160288e-01,-3.625531928999210951e+00,-4.311396444098375191e+00,-3.747817890208947844e+00,5.137823406019007777e+00,4.991120070053196578e-01,-1.224787231129770282e+00,4.388834900452371457e+00,1.898199672782722169e+00,-5.387495636624861639e+00,-3.538852558584931973e+00,3.000000000000000000e+00
-1.191223657669573388e-01,5.033145488973875814e+00,2.657619738643581364e+00,1.370998284450470672e+00,-4.762280784772968900e+00,-1.538486170849270973e+00,-3.841607607453878970e+00,2.696183277181393834e+00,-2.370003796868203061e-01,2.862686184864564165e+00,-7.077522635366925385e+00,4.916600423930717945e+00,2.432164502059475986e+00,-3.428670666293695657e+00,-3.895215319857606051e+00,-2.186014074679758945e+00,-2.149596864343688907e+00,1.938094228033621358e-01,-1.556757612230356580e+00,-3.623179038465440094e+00,0.000000000000000000e+00
6.887320715191373566e+00,-3.268340152503895979e+00,-1.435506903978628568e+00,7.916001355994664590e-02,-3.623131957027113437e+00,3.357356976211914201e+00,-4.064180626384862549e+00,6.591471400562953775e-01,-3.758806740281159353e+00,2.129995215391483399e+00,2.233508206421230824e+00,3.773489625466604380e+00,-4.583687833176380289e-01,3.910811776167994136e+00,1.079459110868644212e+00,2.868978052562717096e+00,-3.948759990923330410e+00,9.673739891859833850e-01,-3.284820410909183419e+00,2.051195794099198721e+00,2.000000000000000000e+00
2.886282646581483480e+00,3.665212948316047825e-01,-2.432221287195253101e+00,-2.035010984158094338e-01,1.486911573033003364e+00,2.455807378090395510e+00,-5.139392031654857362e+00,-4.635315994748048674e+00,-2.816765069444326031e+00,-2.673667131342700287e+00,-2.701133546057833179e+00,-3.709650828409708279e+00,-3.020870947836223230e+00,-2.512861122475523068e+00,4.081319271238728952e+00,-2.584943204598829425e+00,-1.467616964345967334e+00,-2.256132939888382261e+00,4.529123524164825554e+00,2.285074581767062796e+00,0.000000000000000000e+00
